id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
891103,GA,INDIVIDUAL,10+ years,US Army,C,RENT,11-09-2021,16-05-2021,12-12-2021,Charged Off,12-01-2022,1107892,Debt consolidation,C1, 60 months,Verified,66000.0,0.2258,287.56,0.1349,12500,24,4019
461547,CA,INDIVIDUAL,10+ years,United Staes Navy,A,RENT,09-12-2021,10-07-2021,10-06-2021,Fully Paid,10-07-2021,576900,other,A5, 36 months,Not Verified,128165.0,0.0448,444.81,0.0894,14000,23,14588
573092,NV,INDIVIDUAL,1 year,Barton Health,B,MORTGAGE,10-09-2021,13-11-2021,13-05-2021,Fully Paid,13-06-2021,737156,home improvement,B3, 36 months,Verified,105000.0,0.0424,819.89,0.1112,25000,23,29443
845232,NY,INDIVIDUAL,5 years,FXCM,C,RENT,11-08-2021,12-01-2021,12-01-2021,Fully Paid,12-02-2021,1056404,credit card,C2, 36 months,Not Verified,110000.0,0.035,152.69,0.1349,4500,15,4741
773911,CA,INDIVIDUAL,5 years,amtrak,C,RENT,11-06-2021,16-05-2021,12-04-2021,Fully Paid,12-05-2021,975999,Debt consolidation,C1, 36 months,Not Verified,78000.0,0.1754,107.81,0.1299,3200,14,3510
676013,MO,INDIVIDUAL,10+ years,kanakuk ministries,G,MORTGAGE,11-03-2021,11-11-2021,11-11-2021,Fully Paid,11-12-2021,863939,small business,G1, 60 months,Verified,73000.0,0.0692,796.66,0.2011,30000,32,33879
601960,TX,INDIVIDUAL,< 1 year,TekSystems,F,MORTGAGE,10-10-2021,16-05-2021,13-11-2021,Fully Paid,13-12-2021,772368,Debt consolidation,F2, 60 months,Verified,60008.0,0.185,458.75,0.1817,18000,35,25689
590769,DE,INDIVIDUAL,10+ years,Lens Crafters,A,MORTGAGE,10-10-2021,16-05-2021,12-03-2021,Charged Off,12-04-2021,758818,Debt consolidation,A5, 36 months,Verified,26004.0,0.0734,375.38,0.0788,12000,14,13773
795290,NY,INDIVIDUAL,10+ years,Credit Suisse,C,RENT,11-06-2021,14-07-2021,14-07-2021,Fully Paid,14-08-2021,1000010,credit card,C1, 60 months,Verified,100000.0,0.1152,341.22,0.1299,15000,20,19462
582876,TX,INDIVIDUAL,2 years,Oracle,A,MORTGAGE,10-09-2021,16-05-2021,13-10-2021,Fully Paid,13-11-2021,749034,wedding,A4, 36 months,Verified,105000.0,0.0992,311.11,0.0751,10000,20,11200
612371,OK,INDIVIDUAL,5 years,Noble Systems,B,RENT,10-11-2021,11-09-2021,11-09-2021,Fully Paid,11-10-2021,785244,Debt consolidation,B5, 36 months,Not Verified,42000.0,0.1754,356.81,0.1036,11000,5,11655
484847,AZ,INDIVIDUAL,2 years,University of Phoenix,A,OWN,10-02-2021,10-12-2021,10-12-2021,Fully Paid,10-01-2022,617450,Debt consolidation,A4, 36 months,Verified,51700.0,0.178,410.65,0.0751,13200,31,13843
583656,NY,INDIVIDUAL,10+ years,verizon,F,OWN,10-09-2021,14-04-2021,13-12-2021,Charged Off,13-01-2022,749976,Debt consolidation,F1, 60 months,Verified,115000.0,0.233,638.93,0.183,25000,60,25406
1064128,TX,INDIVIDUAL,4 years,Department of Veterans Affairs,C,RENT,11-12-2021,16-05-2021,14-06-2021,Fully Paid,14-07-2021,1298120,Debt consolidation,C4, 36 months,Verified,54990.0,0.2095,250.55,0.1527,7200,24,8955
470185,CA,INDIVIDUAL,10+ years,Veteran's Administration,A,MORTGAGE,09-12-2021,12-07-2021,12-07-2021,Fully Paid,12-08-2021,593495,credit card,A2, 36 months,Not Verified,107203.0,0.0951,186.36,0.074,6000,33,6685
446864,KS,INDIVIDUAL,< 1 year,Cox.,B,MORTGAGE,09-10-2021,16-05-2021,10-08-2021,Charged Off,10-09-2021,546894,other,B4, 36 months,Not Verified,55000.0,0.2245,166.5,0.1218,5000,10,1663
811527,NV,INDIVIDUAL,10+ years,,D,MORTGAGE,11-07-2021,14-07-2021,14-07-2021,Fully Paid,14-08-2021,1018570,Debt consolidation,D1, 36 months,Verified,78000.0,0.0718,419.64,0.1562,12000,19,15107
677310,CA,INDIVIDUAL,4 years,Contra Costa County Health Service,B,OWN,11-03-2021,13-05-2021,12-04-2021,Fully Paid,12-05-2021,865386,Debt consolidation,B3, 36 months,Source Verified,50400.0,0.02,291.98,0.1037,9000,44,9863
495236,FL,INDIVIDUAL,8 years,Iron Mountain Information Management,B,RENT,10-03-2021,16-05-2021,10-12-2021,Charged Off,10-01-2022,634235,moving,B4, 36 months,Not Verified,220000.0,0.1751,818.38,0.1099,25000,32,6547
590617,MA,INDIVIDUAL,3 years,"Lichten & Liss-Riordan, P.C.",B,MORTGAGE,10-10-2021,13-10-2021,13-10-2021,Fully Paid,13-11-2021,758642,home improvement,B1, 36 months,Verified,75000.0,0.0294,324.46,0.1038,10000,29,11681
842395,TX,INDIVIDUAL,2 years,NeoSpire Inc.,A,MORTGAGE,11-08-2021,13-04-2021,13-04-2021,Fully Paid,13-05-2021,1053068,Debt consolidation,A3, 36 months,Source Verified,80000.0,0.1539,370.48,0.0699,12000,16,13053
847773,CA,INDIVIDUAL,1 year,CB Commercial,F,RENT,11-08-2021,15-05-2021,14-12-2021,Charged Off,14-01-2022,1059311,house,F4, 60 months,Source Verified,54000.0,0.1009,139.01,0.2136,5100,20,5893
523216,TX,INDIVIDUAL,3 years,Texas A and M University System Office,C,MORTGAGE,10-06-2021,13-06-2021,13-06-2021,Fully Paid,13-07-2021,676915,Debt consolidation,C5, 36 months,Verified,92004.0,0.1136,596.48,0.1472,24250,32,21475
738782,CA,INDIVIDUAL,10+ years,San Manuel Tribal Gaming Commission,A,MORTGAGE,11-04-2021,14-09-2021,13-08-2021,Fully Paid,13-09-2021,936249,credit card,A4, 36 months,Not Verified,61838.4,0.1224,332.01,0.0749,10675,15,11862
822310,NY,INDIVIDUAL,10+ years,Party City,B,MORTGAGE,11-07-2021,13-07-2021,13-07-2021,Fully Paid,13-08-2021,1030739,other,B4, 60 months,Not Verified,39000.0,0.1631,219.88,0.1149,10000,26,11882
620509,HI,INDIVIDUAL,4 years,Dept of the Navy,D,RENT,10-11-2021,13-04-2021,12-11-2021,Charged Off,12-12-2021,795294,other,D4, 60 months,Verified,90000.0,0.2441,143.38,0.152,6000,26,3564
619881,PA,INDIVIDUAL,5 years,OLGC,C,MORTGAGE,10-12-2021,16-05-2021,11-06-2021,Charged Off,11-07-2021,794494,medical,C1, 36 months,Source Verified,128000.0,0.1608,166.63,0.1223,5000,14,998
837344,NJ,INDIVIDUAL,10+ years,Passaic Board of Education,E,RENT,11-08-2021,11-12-2021,11-12-2021,Fully Paid,11-01-2022,1025216,Debt consolidation,E3, 60 months,Verified,99000.0,0.0304,645.63,0.1879,25000,36,25657
820615,NY,INDIVIDUAL,7 years,Westchester County,C,RENT,11-07-2021,16-04-2021,16-05-2021,Current,16-06-2021,1028851,Debt consolidation,C2, 60 months,Not Verified,60500.0,0.0555,276.06,0.1349,12000,19,15714
730101,IL,INDIVIDUAL,4 years,Ruth's Chris Steak House,C,RENT,11-04-2021,16-04-2021,14-02-2021,Fully Paid,14-03-2021,926003,wedding,C1, 36 months,Source Verified,61000.0,0.011,254.91,0.1268,7600,8,9139
558502,TX,INDIVIDUAL,10+ years,NCH Corporation,A,MORTGAGE,10-08-2021,12-08-2021,12-03-2021,Fully Paid,12-04-2021,718952,Debt consolidation,A2, 36 months,Verified,53155.0,0.2075,123.07,0.0676,4000,19,4328
821981,OH,INDIVIDUAL,10+ years,"Franklin County, Ohio",D,RENT,11-07-2021,15-02-2021,15-02-2021,Fully Paid,15-03-2021,1030384,Debt consolidation,D3, 60 months,Not Verified,58000.0,0.1488,79.89,0.1649,3250,22,4593
495391,MI,INDIVIDUAL,10+ years,Medco Health Solutions,C,MORTGAGE,10-03-2021,12-06-2021,12-06-2021,Fully Paid,12-07-2021,634542,credit card,C3, 36 months,Not Verified,95000.0,0.1971,610.64,0.1348,18000,29,21622
357979,MA,INDIVIDUAL,10+ years,Berkshire Health Systems,A,MORTGAGE,08-10-2021,16-04-2021,11-11-2021,Fully Paid,11-12-2021,364223,major purchase,A4, 36 months,Not Verified,57996.0,0.0935,229.2,0.0907,7200,30,8251
999168,VA,INDIVIDUAL,10+ years,US Army,C,MORTGAGE,11-10-2021,13-11-2021,13-11-2021,Fully Paid,13-12-2021,1224520,Debt consolidation,C2, 60 months,Verified,39960.0,0.2943,339.43,0.1427,14500,30,18040
452616,NJ,INDIVIDUAL,1 year,The Okonite Cable Company,C,RENT,09-12-2021,16-05-2021,11-11-2021,Charged Off,11-12-2021,558800,Debt consolidation,C4, 36 months,Not Verified,54000.0,0.15,477.92,0.1392,14000,31,15716
415553,NY,INDIVIDUAL,1 year,American Express,B,RENT,09-06-2021,11-02-2021,11-01-2021,Charged Off,11-02-2021,483138,other,B5, 36 months,Not Verified,147000.0,0.2256,113.28,0.1221,3400,24,2148
373461,GA,INDIVIDUAL,3 years,"Atlanta Technology Force, Inc",B,MORTGAGE,09-01-2021,12-01-2021,12-02-2021,Fully Paid,12-03-2021,393510,small business,B3, 36 months,Verified,103000.0,0.2026,495.21,0.1158,15000,32,17827
464433,MD,INDIVIDUAL,10+ years,Montgomery County Government,B,RENT,09-12-2021,16-05-2021,11-03-2021,Fully Paid,11-04-2021,582110,Debt consolidation,B1, 36 months,Not Verified,79500.0,0.0651,524.86,0.1114,16000,26,17846
785417,MN,INDIVIDUAL,2 years,Dynamic Homes,B,MORTGAGE,11-06-2021,15-07-2021,12-06-2021,Fully Paid,12-07-2021,988712,Debt consolidation,B5, 36 months,Verified,24000.0,0.1685,318.82,0.1199,9600,13,10529
365732,OH,INDIVIDUAL,10+ years,HNB,C,MORTGAGE,08-12-2021,16-03-2021,10-11-2021,Fully Paid,10-12-2021,376923,Debt consolidation,C3, 36 months,Source Verified,76596.0,0.1339,594.36,0.1316,17600,54,20756
835789,NJ,INDIVIDUAL,4 years,Leg Avenue Inc.,A,RENT,11-09-2021,14-09-2021,14-09-2021,Fully Paid,14-10-2021,1045768,Debt consolidation,A4, 36 months,Verified,100000.0,0.1706,466.53,0.0749,15000,29,16795
679852,NY,INDIVIDUAL,10+ years,Paychex,B,RENT,11-02-2021,16-04-2021,15-08-2021,Fully Paid,15-09-2021,868493,Debt consolidation,B4, 60 months,Not Verified,65004.0,0.1652,204.25,0.1074,9450,26,12210
491187,CA,INDIVIDUAL,4 years,West Covina Unified School District,C,MORTGAGE,10-03-2021,12-09-2021,12-08-2021,Fully Paid,12-09-2021,627508,Debt consolidation,C4, 36 months,Not Verified,90636.0,0.1787,579.77,0.1385,17000,20,20690
755705,VA,INDIVIDUAL,10+ years,United States Navy,B,MORTGAGE,11-05-2021,13-08-2021,13-08-2021,Fully Paid,13-09-2021,955578,Debt consolidation,B2, 36 months,Verified,70000.0,0.1378,650.9,0.1059,20000,19,22949
377027,MA,INDIVIDUAL,4 years,Commonwealth of Massachusetts,D,OWN,09-02-2021,16-05-2021,11-08-2021,Fully Paid,11-09-2021,400824,Debt consolidation,D1, 36 months,Not Verified,45000.0,0.1605,219.07,0.1411,6400,22,7607
578151,TX,INDIVIDUAL,10+ years,Shell Oil,D,MORTGAGE,10-09-2021,15-02-2021,15-03-2021,Fully Paid,15-04-2021,743368,home improvement,D5, 60 months,Verified,162000.0,0.0799,448.76,0.1632,24000,57,26769
702995,NJ,INDIVIDUAL,5 years,DesignWrite,A,RENT,11-03-2021,13-06-2021,13-06-2021,Fully Paid,13-07-2021,894888,Debt consolidation,A4, 36 months,Verified,81000.0,0.1855,775.25,0.0729,25000,27,27540
1057501,NY,INDIVIDUAL,5 years,cdc managment,B,RENT,11-12-2021,15-10-2021,13-07-2021,Fully Paid,13-08-2021,1289049,other,B3, 36 months,Not Verified,48000.0,0.0868,370.46,0.1171,11200,30,12816
1003668,NY,INDIVIDUAL,1 year,Axa Equitable,A,OWN,11-10-2021,16-02-2021,15-03-2021,Fully Paid,15-04-2021,1230070,credit card,A3, 36 months,Not Verified,90000.0,0.1337,233.34,0.0751,7500,32,8424
468210,TX,INDIVIDUAL,< 1 year,Weaver LLP,B,OWN,09-12-2021,13-02-2021,13-01-2021,Fully Paid,13-02-2021,589574,Debt consolidation,B5, 36 months,Not Verified,60000.0,0.0858,267.74,0.1253,8000,23,9638
869148,CA,INDIVIDUAL,3 years,AVR Properties,B,RENT,11-09-2021,15-07-2021,14-05-2021,Fully Paid,14-06-2021,1083045,Debt consolidation,B1, 36 months,Source Verified,39580.8,0.1028,322.63,0.0999,10000,11,11588
683681,VA,INDIVIDUAL,2 years,Drucker and Falk,B,MORTGAGE,11-02-2021,16-05-2021,16-03-2021,Fully Paid,16-04-2021,873036,car,B3, 60 months,Not Verified,47472.0,0.1557,120.01,0.1037,5600,32,7200
483206,CA,INDIVIDUAL,< 1 year,Bayside Solutions,C,RENT,10-02-2021,14-02-2021,12-11-2021,Fully Paid,12-12-2021,614845,Debt consolidation,C5, 36 months,Not Verified,130000.0,0.006,102.86,0.1422,3000,15,3712
1002199,TX,INDIVIDUAL,10+ years,Texas Dept of Public Safety,C,MORTGAGE,11-11-2021,12-02-2021,12-02-2021,Fully Paid,12-03-2021,1228211,Debt consolidation,C4, 36 months,Source Verified,84000.0,0.0901,695.96,0.1527,20000,43,20747
855224,IL,INDIVIDUAL,6 years,prudential financial,A,MORTGAGE,11-08-2021,15-12-2021,14-03-2021,Fully Paid,14-04-2021,1067534,Debt consolidation,A4, 36 months,Not Verified,65000.0,0.0923,373.22,0.0749,12000,27,13388
572846,NY,INDIVIDUAL,1 year,"Phil Bruder, MD",A,RENT,10-09-2021,15-03-2021,14-02-2021,Fully Paid,14-03-2021,736862,credit card,A1, 36 months,Source Verified,22000.0,0.0469,122.4,0.0639,4000,24,4469
485471,CA,INDIVIDUAL,9 years,,B,RENT,10-02-2021,13-02-2021,13-03-2021,Fully Paid,13-04-2021,618475,small business,B5, 36 months,Not Verified,120000.0,0.036,822.78,0.1136,25000,28,29621
762963,IL,INDIVIDUAL,10+ years,University Of Illinois,D,MORTGAGE,11-05-2021,16-04-2021,16-05-2021,Current,16-06-2021,963531,Debt consolidation,D3, 60 months,Source Verified,46000.0,0.2296,368.69,0.1649,15000,30,21726
480571,TX,INDIVIDUAL,5 years,"SCR, Inc.",C,MORTGAGE,10-02-2021,13-02-2021,13-02-2021,Fully Paid,13-03-2021,610969,home improvement,C3, 36 months,Not Verified,78400.0,0.036,590.28,0.1348,17400,18,21251
710176,MA,INDIVIDUAL,10+ years,hamilton sunstrand,F,MORTGAGE,11-03-2021,16-05-2021,15-05-2021,Fully Paid,15-06-2021,902899,Debt consolidation,F4, 60 months,Verified,80000.0,0.1491,522.79,0.1936,20000,18,30917
837148,VA,INDIVIDUAL,5 years,CMCI,B,RENT,11-08-2021,15-12-2021,13-04-2021,Fully Paid,13-05-2021,1047261,Debt consolidation,B5, 60 months,Source Verified,79000.0,0.2069,567.11,0.1199,25500,23,29967
816954,NJ,INDIVIDUAL,3 years,Oracle Corporation,B,RENT,11-07-2021,16-05-2021,13-02-2021,Fully Paid,13-03-2021,1024716,Debt consolidation,B1, 36 months,Verified,112455.0,0.0,206.48,0.0999,6400,10,7156
557757,PA,INDIVIDUAL,10+ years,M & T Bank,C,MORTGAGE,10-08-2021,15-02-2021,15-01-2021,Fully Paid,15-02-2021,718089,Debt consolidation,C1, 60 months,Verified,105000.0,0.1555,571.78,0.1323,25000,60,34168
796962,NC,INDIVIDUAL,9 years,Nash County Sheriff's Office,D,MORTGAGE,11-06-2021,15-04-2021,12-05-2021,Fully Paid,12-06-2021,1001872,Debt consolidation,D4, 36 months,Source Verified,56400.0,0.0911,427.18,0.1689,12000,25,13519
550558,UT,INDIVIDUAL,1 year,EDGE Technology Services,F,MORTGAGE,10-07-2021,16-05-2021,10-11-2021,Charged Off,10-12-2021,709643,small business,F2, 36 months,Verified,125000.0,0.228,481.66,0.1867,13200,54,1443
1008958,NV,INDIVIDUAL,3 years,Warner Gaming,A,MORTGAGE,11-11-2021,14-11-2021,14-11-2021,Fully Paid,14-12-2021,1235685,home improvement,A2, 36 months,Verified,300000.0,0.0559,859.71,0.0662,28000,35,30949
589515,NJ,INDIVIDUAL,10+ years,"Opnext, Inc",A,MORTGAGE,10-09-2021,16-05-2021,11-09-2021,Fully Paid,11-10-2021,757303,Debt consolidation,A4, 36 months,Not Verified,84000.0,0.0631,248.89,0.0751,8000,26,8481
791229,FL,INDIVIDUAL,< 1 year,steak n shake,A,RENT,11-07-2021,14-07-2021,14-07-2021,Fully Paid,14-08-2021,995512,other,A4, 36 months,Source Verified,11476.0,0.0722,177.28,0.0749,5700,7,6382
969566,NY,INDIVIDUAL,6 years,godsell construction,A,MORTGAGE,11-10-2021,14-10-2021,14-10-2021,Fully Paid,14-11-2021,1190782,major purchase,A1, 36 months,Verified,80000.0,0.0124,91.31,0.0603,3000,11,3287
656269,AZ,INDIVIDUAL,10+ years,Mesa Public Schools,A,MORTGAGE,11-01-2021,15-02-2021,14-02-2021,Fully Paid,14-03-2021,839374,Debt consolidation,A2, 36 months,Verified,53742.0,0.2621,326.02,0.0579,10750,34,11737
556016,NY,INDIVIDUAL,3 years,Daily Racing Form,A,RENT,10-08-2021,13-08-2021,13-08-2021,Fully Paid,13-09-2021,716000,medical,A3, 36 months,Not Verified,52000.0,0.1808,204.22,0.0714,6600,19,7352
578940,UT,INDIVIDUAL,2 years,,E,MORTGAGE,10-09-2021,16-05-2021,15-09-2021,Fully Paid,15-10-2021,744380,house,E1, 60 months,Not Verified,48000.0,0.0575,206.29,0.1645,8400,13,12377
591073,NY,INDIVIDUAL,10+ years,Ryder Integrated Logistics,A,MORTGAGE,10-10-2021,13-09-2021,12-03-2021,Fully Paid,12-04-2021,759184,credit card,A5, 36 months,Not Verified,100000.0,0.167,406.66,0.0788,13000,43,14155
740194,IL,INDIVIDUAL,< 1 year,"Livevol, Inc",A,MORTGAGE,11-04-2021,14-05-2021,14-05-2021,Fully Paid,14-06-2021,937859,Debt consolidation,A3, 36 months,Verified,72000.0,0.1757,740.18,0.0692,24000,32,26646
893529,PA,INDIVIDUAL,3 years,LiveOps,A,RENT,11-09-2021,14-09-2021,14-09-2021,Fully Paid,14-10-2021,1110668,Debt consolidation,A3, 36 months,Not Verified,132000.0,0.0756,317.34,0.0751,10200,27,11422
596513,TX,INDIVIDUAL,10+ years,Department of Veteranss Affairs,C,MORTGAGE,10-10-2021,16-05-2021,13-11-2021,Fully Paid,13-12-2021,765740,credit card,C3, 36 months,Source Verified,667680.0,0.0155,341.68,0.1398,10000,27,12301
974649,OH,INDIVIDUAL,6 years,JPMORGAN CHASE,E,MORTGAGE,11-10-2021,16-03-2021,16-03-2021,Fully Paid,16-04-2021,1196927,Debt consolidation,E2, 60 months,Source Verified,160000.0,0.1088,373.79,0.1903,14400,37,22268
791323,NY,INDIVIDUAL,10+ years,"AMTRAK, NRPC",D,RENT,11-06-2021,15-08-2021,12-05-2021,Fully Paid,12-06-2021,995621,Debt consolidation,D1, 36 months,Source Verified,90000.0,0.1219,349.7,0.1562,10000,30,11027
601556,CT,INDIVIDUAL,3 years,Eclipsys,B,MORTGAGE,10-10-2021,12-11-2021,12-03-2021,Fully Paid,12-04-2021,771898,credit card,B5, 60 months,Verified,105997.0,0.231,257.64,0.1036,12025,58,13520
778212,GA,INDIVIDUAL,6 years,"Xtreme Automotive Group, Inc",A,MORTGAGE,11-06-2021,13-11-2021,13-10-2021,Fully Paid,13-11-2021,980753,other,A1, 36 months,Not Verified,36600.0,0.2367,150.8,0.0542,5000,33,5405
1003613,CA,INDIVIDUAL,< 1 year,SLAC National Accelerator Labratory,D,RENT,11-11-2021,16-05-2021,16-05-2021,Current,16-06-2021,1230006,Debt consolidation,D2, 60 months,Verified,88000.0,0.0566,370.94,0.1677,15000,23,19979
599550,GA,INDIVIDUAL,3 years,Fidelity Investments,D,RENT,10-10-2021,13-03-2021,13-04-2021,Fully Paid,13-05-2021,769508,Debt consolidation,D3, 36 months,Verified,37500.0,0.1312,101.36,0.1558,2900,19,3614
597469,IL,INDIVIDUAL,10+ years,Finley Hospital,A,MORTGAGE,10-10-2021,11-08-2021,11-08-2021,Fully Paid,11-09-2021,766903,car,A2, 36 months,Not Verified,52800.0,0.1527,59.23,0.0676,1925,43,2013
1001365,PA,INDIVIDUAL,3 years,Department of Veterans affairs,A,MORTGAGE,11-10-2021,13-11-2021,13-06-2021,Charged Off,13-07-2021,1226948,renewable_energy,A4, 36 months,Verified,88000.0,0.2682,84.49,0.079,2700,48,1710
473168,NJ,INDIVIDUAL,< 1 year,,D,MORTGAGE,10-01-2021,13-02-2021,13-01-2021,Fully Paid,13-02-2021,597783,small business,D5, 36 months,Not Verified,74000.0,0.1265,527.36,0.16,15000,18,18986
443194,VA,INDIVIDUAL,2 years,Self Employed,C,RENT,09-10-2021,11-12-2021,11-12-2021,Fully Paid,11-01-2022,539049,Debt consolidation,C2, 36 months,Not Verified,51996.0,0.0196,507.01,0.1322,15000,6,17959
460404,MI,INDIVIDUAL,< 1 year,community ems,E,RENT,09-11-2021,12-11-2021,12-12-2021,Fully Paid,12-01-2022,574630,Debt consolidation,E1, 36 months,Not Verified,65000.0,0.1141,229.64,0.1635,6500,18,8267
783561,CA,INDIVIDUAL,6 years,La curacao,A,RENT,11-06-2021,12-06-2021,12-02-2021,Charged Off,12-03-2021,986688,car,A4, 36 months,Not Verified,48000.0,0.2585,186.61,0.0749,6000,16,1575
1031471,NY,INDIVIDUAL,7 years,UNDERWRITERS LABORATORIES INC.,A,RENT,11-11-2021,14-12-2021,14-12-2021,Fully Paid,14-01-2022,1260910,Debt consolidation,A4, 36 months,Verified,46443.36,0.2778,187.75,0.079,6000,34,6759
717212,KS,INDIVIDUAL,9 years,casey's general store,B,RENT,11-04-2021,16-05-2021,13-04-2021,Charged Off,13-05-2021,911273,other,B4, 60 months,Not Verified,18900.0,0.259,110.77,0.1074,5125,21,2700
819322,CA,INDIVIDUAL,7 years,Bank of America,A,RENT,11-07-2021,12-11-2021,12-07-2021,Charged Off,12-08-2021,1027408,credit card,A5, 36 months,Verified,95600.0,0.1521,473.45,0.0849,15000,25,5585
599147,NV,INDIVIDUAL,< 1 year,DOD Civ US Army,C,MORTGAGE,10-10-2021,14-10-2021,13-11-2021,Fully Paid,13-12-2021,768975,Debt consolidation,C5, 36 months,Not Verified,136000.0,0.209,165.74,0.1472,4800,26,5967
716399,WV,INDIVIDUAL,4 years,Air T,A,MORTGAGE,11-04-2021,14-04-2021,14-01-2021,Fully Paid,14-02-2021,910257,Debt consolidation,A3, 36 months,Not Verified,55000.0,0.1357,111.03,0.0692,3600,30,3993
515678,NJ,INDIVIDUAL,< 1 year,Cushman&Wakefield,C,RENT,10-05-2021,10-11-2021,10-07-2021,Charged Off,10-08-2021,666563,moving,C5, 36 months,Source Verified,66000.0,0.01,171.43,0.1422,5000,3,391
539519,AZ,INDIVIDUAL,5 years,MedNet Solutions,B,MORTGAGE,10-07-2021,13-08-2021,13-07-2021,Fully Paid,13-08-2021,696680,Debt consolidation,B4, 60 months,Not Verified,84000.0,0.0956,297.94,0.1149,13550,20,17089
532311,GA,INDIVIDUAL,10+ years,Kimberly-Clark Corporation,C,MORTGAGE,10-06-2021,15-03-2021,15-01-2021,Fully Paid,15-02-2021,688065,Debt consolidation,C1, 60 months,Not Verified,51000.0,0.1685,333.35,0.1323,23500,21,19945
464987,NJ,INDIVIDUAL,2 years,Eisai Inc,C,RENT,09-12-2021,12-12-2021,12-12-2021,Fully Paid,12-01-2022,583129,major purchase,C2, 36 months,Not Verified,68000.0,0.1433,118.31,0.1322,3500,23,4259
487214,WY,INDIVIDUAL,10+ years,Wyo-Ben Inc.,C,RENT,10-02-2021,10-02-2021,13-04-2021,Fully Paid,13-05-2021,621024,other,C5, 36 months,Not Verified,53000.0,0.1669,144.0,0.1422,4200,19,5199
767286,WY,INDIVIDUAL,10+ years,"CPS Distributors,Inc",C,MORTGAGE,11-05-2021,15-08-2021,15-03-2021,Charged Off,15-04-2021,968352,credit card,C5, 60 months,Verified,65000.0,0.2513,836.88,0.1523,35000,27,39717
1017370,TX,INDIVIDUAL,5 years,Denbury Resources,A,MORTGAGE,11-11-2021,16-05-2021,12-11-2021,Fully Paid,12-12-2021,1245536,other,A2, 36 months,Verified,190000.0,0.2108,122.82,0.0662,4000,58,4182
653662,CA,INDIVIDUAL,2 years,Rosewood Hotels,A,RENT,11-01-2021,13-10-2021,13-04-2021,Fully Paid,13-05-2021,835935,credit card,A3, 36 months,Verified,28608.0,0.151,215.89,0.0692,7000,15,7706
797112,AZ,INDIVIDUAL,8 years,Apollo Group,D,MORTGAGE,11-06-2021,12-12-2021,12-04-2021,Fully Paid,12-05-2021,1002040,credit card,D1, 36 months,Not Verified,110000.0,0.1015,349.7,0.1562,10000,50,10959
737703,GA,INDIVIDUAL,6 years,,A,MORTGAGE,11-04-2021,14-05-2021,14-05-2021,Fully Paid,14-06-2021,934936,Debt consolidation,A1, 36 months,Not Verified,100000.0,0.0931,180.96,0.0542,6000,40,6515
795104,CA,INDIVIDUAL,3 years,MGA Entertainment,B,RENT,11-07-2021,16-05-2021,14-07-2021,Fully Paid,14-08-2021,999806,Debt consolidation,B1, 36 months,Verified,160000.0,0.086,645.25,0.0999,20000,19,23229
471606,OH,INDIVIDUAL,1 year,Armstrong Industries,A,OWN,10-01-2021,12-11-2021,12-10-2021,Fully Paid,12-11-2021,595553,other,A5, 36 months,Not Verified,40000.0,0.1242,285.95,0.0894,9000,34,10281
232917,AZ,INDIVIDUAL,10+ years,UniMediaco Inc,C,MORTGAGE,08-02-2021,15-02-2021,08-07-2021,Fully Paid,08-08-2021,232274,Debt consolidation,C4, 36 months,Not Verified,55200.0,0.1285,99.25,0.1172,3000,14,3140
675858,CA,INDIVIDUAL,9 years,IBM,A,MORTGAGE,11-02-2021,14-10-2021,12-02-2021,Fully Paid,12-03-2021,863708,Debt consolidation,A5, 36 months,Verified,201000.0,0.1039,436.52,0.0766,14000,26,14792
